Date,Open,High,Low,Close,Adj Close,Volume
2017-01-18,103.300003,103.300003,101.900002,102.250000,97.434563,1267
2017-01-19,102.849998,103.400002,102.849998,103.400002,98.530396,1020
2017-01-20,65.220001,65.889999,65.050003,65.260002,62.186596,116493
2017-01-23,102.550003,102.699997,102.550003,102.699997,97.863365,25
2017-01-24,102.349998,102.849998,102.250000,102.849998,98.006294,724
2017-01-25,65.900002,66.300003,65.230003,65.410004,62.329536,129991
2017-01-26,103.750000,103.800003,102.800003,102.800003,97.958656,424
2017-01-27,102.750000,102.900002,102.449997,102.449997,97.625130,231
2017-01-30,64.669998,64.720001,63.189999,63.279999,60.299839,131722
2017-01-31,101.550003,101.550003,101.550003,101.550003,96.767525,0
2017-02-01,101.099998,101.300003,101.099998,101.199997,96.434006,300
2017-02-02,101.199997,101.199997,101.199997,101.199997,96.434006,0
2017-02-03,62.750000,63.630001,62.740002,63.020000,60.052086,60848
2017-02-06,100.949997,100.949997,99.440002,99.779999,95.080879,486
2017-02-07,99.860001,100.650002,99.699997,100.150002,95.433456,359
2017-02-08,100.449997,100.449997,100.449997,100.449997,95.719330,40
2017-02-09,101.199997,101.599998,101.199997,101.599998,96.815170,69
2017-02-10,64.139999,64.500000,63.869999,64.360001,61.328979,93651
2017-02-13,103.000000,103.000000,103.000000,103.000000,98.149239,25
2017-02-14,65.800003,66.230003,65.449997,66.169998,63.053734,96839
2017-02-15,104.199997,104.349998,103.949997,103.949997,99.054497,1301
2017-02-16,104.800003,105.199997,104.750000,105.199997,100.245621,187
2017-02-17,104.900002,104.900002,103.400002,104.449997,99.530945,1688
2017-02-20,65.830002,66.650002,65.809998,66.410004,63.282436,166111
2017-02-21,104.699997,104.699997,104.300003,104.300003,99.388016,164
2017-02-22,103.349998,103.349998,103.150002,103.199997,98.339821,442
2017-02-23,103.400002,103.400002,102.849998,102.849998,98.006294,316
2017-02-24,69.250000,69.739998,68.220001,68.459999,65.235886,185137
2017-02-27,68.449997,68.690002,68.129997,68.370003,65.150131,87126
2017-02-28,68.400002,69.449997,68.360001,69.199997,65.941040,82978
2017-03-01,70.000000,71.370003,70.000000,71.050003,67.703918,187727
2017-03-02,103.500000,103.500000,103.050003,103.050003,98.196884,1905
2017-03-03,102.500000,102.699997,102.500000,102.699997,97.863365,314
2017-03-06,102.599998,102.949997,102.599998,102.949997,98.101585,500
2017-03-07,102.400002,102.550003,102.000000,102.000000,97.196327,350
2017-03-08,69.809998,70.730003,69.809998,70.459999,67.141701,80364
2017-03-09,70.230003,70.480003,69.779999,70.160004,66.855835,80702
2017-03-10,102.699997,102.699997,102.699997,102.699997,97.863365,125
2017-03-13,70.089996,70.410004,69.930000,70.000000,66.703362,102397
2017-03-14,103.150002,103.550003,103.150002,103.550003,98.673340,97
2017-03-15,70.300003,70.449997,70.000000,70.410004,67.094055,110021
2017-03-16,104.400002,104.449997,104.400002,104.400002,99.483307,397
2017-03-17,104.400002,105.149002,105.149002,105.149002,100.197029,25
2017-03-20,69.709999,70.800003,69.650002,70.599998,67.275108,87871
2017-03-21,70.750000,71.000000,69.360001,69.529999,66.255501,93101
2017-03-22,68.889999,69.309998,68.250000,68.879997,65.636108,130966
2017-03-23,68.750000,69.989998,68.550003,69.750000,66.465141,64979
2017-03-24,69.760002,70.260002,69.449997,70.070000,66.770073,52688
2017-03-27,105.099998,105.400002,105.099998,105.400002,100.436211,55
2017-03-28,69.650002,70.849998,69.529999,70.790001,67.456161,115186
2017-03-29,106.400002,106.400002,106.400002,106.400002,101.389114,31
2017-03-30,107.000000,107.000000,107.000000,107.000000,101.960854,175
2017-03-31,70.989998,71.449997,70.870003,71.320000,67.961197,161303
2017-04-03,107.599998,107.599998,107.099998,107.099998,102.056145,74
2017-04-04,71.410004,71.830002,70.940002,71.750000,68.370949,80693
2017-04-05,71.900002,72.120003,71.559998,71.650002,68.275665,69675
2017-04-06,71.430000,72.559998,70.959999,72.500000,69.085632,112450
2017-04-07,108.400002,109.150002,108.400002,109.150002,104.009605,210
2017-04-10,108.650002,108.949997,108.550003,108.550003,103.437866,101
2017-04-11,70.650002,71.349998,70.550003,71.300003,67.942139,113199
2017-04-12,108.000000,108.000000,107.750000,107.800003,102.723190,508
2017-04-13,107.199997,107.199997,107.199997,107.199997,102.151436,20
2017-04-18,107.199997,107.199997,69.250000,69.599998,67.168068,191809
2017-04-19,69.500000,70.110001,69.470001,69.870003,67.428635,76096
2017-04-20,69.540001,72.330002,69.480003,72.250000,69.725471,143730
2017-04-21,105.900002,106.000000,105.900002,106.000000,102.296196,107
2017-04-24,109.250000,111.699997,109.250000,110.449997,106.590706,428
2017-04-25,110.400002,111.150002,110.400002,110.849998,106.976730,672
2017-04-26,111.699997,112.500000,111.550003,112.500000,108.569077,160
2017-04-27,110.150002,111.349998,110.150002,111.349998,107.459259,846
2017-04-28,109.900002,109.900002,109.849998,109.900002,106.059921,510
2017-05-02,109.900002,112.349998,109.900002,112.349998,108.424316,690
2017-05-03,74.250000,74.309998,73.199997,73.750000,71.173058,127067
2017-05-04,74.160004,75.010002,73.910004,75.010002,72.389038,160123
2017-05-05,113.400002,114.800003,113.400002,114.800003,110.788712,135
2017-05-08,75.230003,75.800003,75.150002,75.379997,72.746101,153396
2017-05-09,113.800003,114.400002,113.800003,114.400002,110.402687,386
2017-05-10,113.599998,113.849998,113.449997,113.849998,109.871902,80
2017-05-11,75.110001,75.160004,73.580002,73.889999,71.308167,92877
2017-05-12,74.089996,74.720001,73.529999,74.410004,71.810005,87275
2017-05-15,114.300003,114.300003,114.300003,114.300003,114.300003,0
2017-05-16,111.250000,111.400002,111.199997,111.199997,111.199997,793
2017-05-17,110.599998,110.599998,110.000000,110.000000,110.000000,515
2017-05-18,109.800003,109.849998,108.699997,108.900002,108.900002,700
2017-05-19,110.150002,110.150002,110.150002,110.150002,110.150002,45
2017-05-22,111.099998,111.099998,110.800003,110.800003,110.800003,68
2017-05-23,110.699997,111.550003,110.699997,111.550003,111.550003,490
2017-05-24,111.099998,111.099998,110.400002,110.400002,110.400002,648
2017-05-25,110.400002,110.400002,110.400002,110.400002,110.400002,0
2017-05-26,110.500000,110.500000,109.849998,109.849998,109.849998,30
2017-05-29,110.949997,110.949997,110.900002,110.949997,110.949997,140
2017-05-30,109.599998,109.599998,109.199997,109.199997,109.199997,210
2017-05-31,108.949997,109.050003,108.449997,108.849998,108.849998,839
2017-06-01,73.360001,75.250000,73.360001,75.160004,75.160004,90423
2017-06-02,111.250000,111.250000,110.849998,110.949997,110.949997,737
2017-06-05,110.949997,110.949997,110.949997,110.949997,110.949997,0
2017-06-06,109.849998,109.849998,109.300003,109.300003,109.300003,52
2017-06-07,74.410004,74.470001,73.510002,73.510002,73.510002,127235
2017-06-08,73.330002,74.070000,72.290001,73.730003,73.730003,119832
2017-06-09,109.699997,109.699997,109.699997,109.699997,109.699997,50
2017-06-12,74.989998,75.129997,74.000000,74.230003,74.230003,47357
2017-06-13,110.400002,110.449997,110.099998,110.099998,110.099998,667
2017-06-14,110.599998,110.599998,109.000000,109.000000,109.000000,120
2017-06-15,74.779999,74.779999,73.160004,73.330002,73.330002,100467
2017-06-16,109.750000,110.300003,109.349998,109.349998,109.349998,666
2017-06-19,110.599998,112.349998,110.599998,112.349998,112.349998,10500
2017-06-20,113.199997,113.599998,112.800003,112.800003,112.800003,240
2017-06-21,112.050003,112.750000,112.050003,112.750000,112.750000,68
2017-06-22,112.449997,112.449997,112.050003,112.050003,112.050003,60
2017-06-23,75.029999,75.820000,74.949997,75.610001,75.610001,64634
2017-06-26,75.940002,76.430000,75.739998,75.949997,75.949997,57150
2017-06-27,111.050003,111.400002,111.050003,111.199997,111.199997,149
2017-06-28,109.900002,110.099998,109.900002,110.099998,110.099998,177
2017-06-29,73.809998,73.900002,71.529999,72.070000,72.070000,169135
2017-06-30,72.120003,72.879997,71.959999,71.959999,71.959999,84958
2017-07-03,109.500000,110.300003,109.500000,110.300003,110.300003,119
2017-07-04,109.849998,109.900002,109.400002,109.500000,109.500000,382
2017-07-05,73.080002,73.980003,72.989998,73.980003,73.980003,71671
2017-07-06,73.980003,74.209999,73.720001,74.080002,74.080002,101264
2017-07-07,108.000000,108.000000,108.000000,108.000000,108.000000,0
2017-07-10,108.050003,108.050003,108.050003,108.050003,108.050003,43
2017-07-11,74.269997,75.000000,74.150002,74.540001,74.540001,83702
2017-07-12,74.669998,74.849998,73.970001,74.559998,74.559998,72452
2017-07-13,109.949997,110.449997,109.949997,110.449997,110.449997,180
2017-07-14,74.760002,74.959999,73.970001,74.480003,74.480003,77377
2017-07-17,74.529999,74.660004,73.610001,73.730003,73.730003,81361
2017-07-18,108.949997,108.949997,108.199997,108.250000,108.250000,159
2017-07-19,72.879997,73.830002,72.150002,73.739998,73.739998,77460
2017-07-20,110.150002,110.449997,109.199997,110.449997,110.449997,153
2017-07-21,108.000000,108.000000,104.949997,104.949997,104.949997,144
2017-07-24,71.129997,72.150002,71.080002,71.589996,71.589996,86059
2017-07-25,71.940002,73.239998,71.930000,72.599998,72.599998,113274
2017-07-26,72.389999,74.570000,72.370003,74.570000,74.570000,111204
2017-07-27,106.800003,106.800003,106.800003,106.800003,106.800003,0
2017-07-28,71.959999,73.070000,71.919998,72.339996,72.339996,113813
2017-07-31,104.400002,104.400002,104.400002,104.400002,104.400002,2
2017-08-01,104.699997,104.699997,103.500000,104.699997,104.699997,61
2017-08-02,72.150002,72.160004,70.779999,70.959999,70.959999,78695
2017-08-03,104.300003,104.550003,104.150002,104.550003,104.550003,317
2017-08-04,104.449997,104.449997,104.449997,104.449997,104.449997,10
2017-08-07,73.529999,73.690002,72.230003,72.480003,72.480003,98457
2017-08-08,105.300003,105.300003,105.099998,105.250000,105.250000,485
2017-08-09,105.250000,105.250000,105.250000,105.250000,105.250000,0
2017-08-10,71.449997,71.610001,70.800003,70.949997,70.949997,60762
2017-08-11,102.199997,102.650002,102.199997,102.650002,102.650002,490
2017-08-14,71.050003,71.870003,71.019997,71.699997,71.699997,56628
2017-08-15,104.400002,104.599998,104.400002,104.449997,104.449997,481
2017-08-16,72.540001,73.970001,72.540001,72.889999,72.889999,80752
2017-08-17,72.690002,72.910004,71.879997,72.190002,72.190002,64405
2017-08-18,71.599998,71.610001,70.830002,71.550003,71.550003,195597
2017-08-21,71.199997,71.370003,70.389999,70.809998,70.809998,44863
2017-08-22,71.419998,71.489998,70.849998,71.339996,71.339996,59861
2017-08-23,71.050003,71.449997,70.629997,71.029999,71.029999,112525
2017-08-24,103.050003,103.050003,102.300003,102.300003,102.300003,56
2017-08-25,70.559998,71.489998,70.349998,70.849998,70.849998,53289
2017-08-28,103.099998,103.099998,102.650002,102.650002,102.650002,40
2017-08-29,69.190002,69.190002,68.400002,68.639999,68.639999,102435
2017-08-30,69.150002,70.139999,68.900002,70.139999,70.139999,87910
2017-08-31,70.470001,71.019997,70.000000,70.660004,70.660004,58990
2017-09-01,71.949997,72.279999,71.279999,71.290001,71.290001,94058
2017-09-04,102.800003,102.800003,102.650002,102.650002,102.650002,95
2017-09-05,103.150002,103.150002,102.250000,102.550003,102.550003,1425
2017-09-06,102.000000,103.349998,102.000000,103.199997,103.199997,249
2017-09-07,71.370003,71.849998,70.349998,70.459999,70.459999,94836
2017-09-08,103.300003,103.650002,103.300003,103.449997,103.449997,129
2017-09-11,103.449997,103.449997,103.449997,103.449997,103.449997,0
2017-09-12,106.750000,108.449997,106.750000,108.449997,108.449997,356
2017-09-13,70.610001,70.980003,70.370003,70.919998,70.919998,143640
2017-09-14,105.500000,107.800003,105.500000,107.800003,107.800003,170
2017-09-15,71.010002,71.970001,71.010002,71.970001,71.970001,198554
2017-09-18,106.000000,107.199997,106.000000,107.199997,107.199997,40
2017-09-19,107.449997,107.550003,107.199997,107.199997,107.199997,417
2017-09-20,107.349998,107.349998,106.050003,106.050003,106.050003,100
2017-09-21,75.040001,77.980003,75.040001,77.540001,77.540001,182421
2017-09-22,109.750000,109.750000,109.650002,109.650002,109.650002,199
2017-09-25,109.900002,110.000000,109.699997,109.699997,109.699997,197
2017-09-26,77.269997,78.760002,76.910004,78.760002,78.760002,90154
2017-09-27,110.849998,111.650002,109.400002,109.400002,109.400002,466
2017-09-28,110.949997,113.199997,110.949997,113.199997,113.199997,343
2017-09-29,79.970001,80.349998,79.580002,80.349998,80.349998,62775
2017-10-02,80.290001,80.720001,80.160004,80.699997,80.699997,60753
2017-10-03,80.699997,80.699997,80.699997,80.699997,80.699997,0
2017-10-04,105.000000,105.449997,104.349998,104.349998,104.349998,1713
2017-10-05,82.129997,82.199997,80.830002,81.800003,81.800003,66360
2017-10-06,104.449997,104.500000,104.199997,104.500000,104.500000,195
2017-10-09,79.669998,80.360001,78.730003,79.400002,79.400002,479459
2017-10-10,104.550003,104.550003,103.500000,103.500000,103.500000,456
2017-10-11,103.900002,104.949997,103.599998,104.949997,104.949997,128
2017-10-12,78.000000,78.300003,77.730003,78.190002,78.190002,152386
2017-10-13,103.849998,104.400002,103.650002,103.650002,103.650002,35
2017-10-16,104.900002,105.650002,104.250000,104.250000,104.250000,946
2017-10-17,104.349998,104.699997,104.150002,104.250000,104.250000,205
2017-10-18,103.900002,104.599998,103.650002,104.250000,104.250000,1113
2017-10-19,103.900002,104.750000,103.099998,104.750000,104.750000,833
2017-10-20,104.300003,105.099998,104.050003,104.699997,104.699997,151
2017-10-23,104.800003,106.000000,104.800003,105.400002,105.400002,879
2017-10-24,105.300003,105.750000,104.800003,105.400002,105.400002,293
2017-10-25,106.800003,107.900002,105.800003,105.800003,105.800003,750
2017-10-26,107.550003,107.550003,106.650002,106.650002,106.650002,2
2017-10-27,108.900002,109.349998,108.599998,108.900002,108.900002,2554
2017-10-30,108.300003,109.150002,107.949997,107.949997,107.949997,251
2017-10-31,107.949997,107.949997,107.949997,107.949997,107.949997,0
2017-11-01,109.650002,110.800003,109.650002,110.800003,110.800003,151
2017-11-02,110.849998,111.849998,110.500000,111.849998,111.849998,938
2017-11-03,110.849998,111.349998,110.500000,111.300003,111.300003,707
2017-11-06,111.349998,111.599998,110.900002,110.900002,110.900002,1239
2017-11-07,111.349998,111.349998,108.500000,108.500000,108.500000,344
2017-11-08,110.150002,110.650002,108.500000,108.500000,108.500000,488
2017-11-09,107.199997,108.500000,107.199997,108.500000,108.500000,77
2017-11-10,106.849998,107.150002,106.300003,106.699997,106.699997,123
2017-11-13,106.599998,106.599998,105.949997,106.050003,106.050003,243
2017-11-14,105.849998,106.650002,105.599998,105.599998,105.599998,157
2017-11-15,105.050003,105.050003,104.349998,104.349998,104.349998,393
2017-11-16,105.750000,107.000000,105.400002,107.000000,107.000000,1327
2017-11-17,105.449997,107.000000,105.449997,107.000000,107.000000,34
2017-11-20,105.150002,107.849998,105.150002,107.849998,107.849998,166
2017-11-21,106.050003,107.849998,106.050003,107.849998,107.849998,244
2017-11-22,106.150002,106.150002,104.599998,104.599998,104.599998,4
2017-11-23,106.300003,106.400002,106.300003,106.400002,106.400002,100
2017-11-24,106.300003,106.650002,106.300003,106.400002,106.400002,723
2017-11-27,105.800003,106.550003,105.349998,106.400002,106.400002,454
2017-11-28,105.099998,107.000000,105.099998,107.000000,107.000000,1294
2017-11-29,107.000000,107.000000,107.000000,107.000000,107.000000,0
2017-11-30,107.000000,107.000000,107.000000,107.000000,107.000000,0
2017-12-01,107.000000,107.000000,107.000000,107.000000,107.000000,0
2017-12-04,107.000000,107.000000,107.000000,107.000000,107.000000,0
2017-12-05,107.000000,107.000000,107.000000,107.000000,107.000000,0
