Date,Open,High,Low,Close,Adj Close,Volume
2017-10-03,905.000000,921.000000,902.820007,921.000000,916.488159,7871538
2017-10-04,921.000000,925.000000,914.500000,925.000000,920.468567,4527307
2017-10-05,925.000000,926.000000,914.500000,921.000000,916.488159,8907081
2017-10-06,924.500000,928.250000,919.000000,919.500000,914.995483,3688703
2017-10-09,915.000000,920.609985,910.164978,919.500000,914.995483,1881633
2017-10-10,916.500000,918.500000,901.000000,912.000000,907.532227,2504050
2017-10-11,900.000000,912.507996,898.500000,911.000000,906.537170,3187193
2017-10-12,908.500000,922.000000,908.500000,920.500000,915.990601,3186486
2017-10-13,916.500000,921.500000,910.000000,913.000000,908.527344,2225121
2017-10-16,913.000000,913.000000,900.500000,907.000000,902.556763,2674920
2017-10-17,908.000000,912.500000,899.500000,907.500000,903.054321,7973177
2017-10-18,912.500000,931.500000,905.500000,930.000000,925.444092,3750534
2017-10-19,929.000000,931.664978,924.000000,927.000000,922.458740,3571343
2017-10-20,930.000000,933.000000,922.000000,926.000000,921.463684,8447621
2017-10-23,924.500000,934.000000,922.000000,934.000000,929.424500,1750559
2017-10-24,929.500000,936.500000,925.330017,936.500000,931.912231,3097769
2017-10-25,932.500000,939.000000,923.000000,939.000000,934.399963,4333218
2017-10-26,938.000000,944.051025,932.000000,944.000000,944.000000,3151899
2017-10-27,945.000000,965.500000,942.500000,964.500000,964.500000,5848447
2017-10-30,960.500000,970.000000,955.500000,966.000000,966.000000,4493750
2017-10-31,957.000000,973.000000,956.500000,973.000000,973.000000,6271819
2017-11-01,974.000000,974.000000,956.500000,960.000000,960.000000,4687721
2017-11-02,955.500000,967.000000,953.500000,965.000000,965.000000,22445561
2017-11-03,963.500000,977.000000,962.500000,977.000000,977.000000,19165816
2017-11-06,975.000000,984.049988,972.000000,981.000000,981.000000,2843923
2017-11-07,980.000000,981.000000,970.000000,976.000000,976.000000,3157737
2017-11-08,974.500000,978.000000,954.835022,959.500000,959.500000,8604426
2017-11-09,955.000000,957.000000,930.500000,939.000000,939.000000,6837954
2017-11-10,939.000000,940.080017,924.000000,928.000000,928.000000,3603042
2017-11-13,923.500000,924.000000,904.000000,907.000000,907.000000,4023837
2017-11-14,906.000000,916.500000,901.500000,904.500000,904.500000,3662419
2017-11-15,901.000000,916.000000,901.000000,907.000000,907.000000,2770289
2017-11-16,908.500000,908.500000,895.500000,897.000000,897.000000,3366501
2017-11-17,895.000000,901.500000,885.000000,889.000000,889.000000,3728810
2017-11-20,897.000000,900.500000,892.000000,897.000000,897.000000,1782542
2017-11-21,897.500000,899.000000,887.000000,891.000000,891.000000,8461855
2017-11-22,891.000000,899.000000,888.000000,889.000000,889.000000,3640548
2017-11-23,887.000000,894.500000,884.500000,890.500000,890.500000,2710733
2017-11-24,889.500000,891.000000,886.000000,886.500000,886.500000,1804340
2017-11-27,887.000000,891.500000,882.500000,882.500000,882.500000,3731701
2017-11-28,880.000000,880.000000,855.000000,870.000000,870.000000,7945086
2017-11-29,867.500000,871.500000,855.000000,861.000000,861.000000,8670386
2017-11-30,858.500000,864.000000,848.500000,857.000000,857.000000,8971068
2017-12-01,854.000000,854.000000,833.500000,838.000000,838.000000,5155834
2017-12-04,853.000000,860.000000,838.000000,840.500000,840.500000,4195091
2017-12-05,846.500000,857.500000,842.000000,845.000000,845.000000,3607447
