Date,Open,High,Low,Close,Adj Close,Volume
2017-07-20,82.860001,83.000000,81.120003,81.500000,81.500000,923163
2017-07-21,81.099998,81.870003,80.459999,81.050003,81.050003,1590952
2017-07-24,81.209999,81.379997,80.690002,81.029999,81.029999,649271
2017-07-25,80.830002,82.699997,80.830002,81.669998,81.669998,870438
2017-07-26,81.650002,82.269997,81.570000,82.260002,82.260002,824144
2017-07-27,81.519997,82.199997,80.029999,81.470001,81.470001,1253854
2017-07-28,81.400002,81.410004,80.040001,80.160004,80.160004,1086489
2017-07-31,80.160004,80.620003,79.599998,79.930000,79.930000,1116871
2017-08-01,81.320000,81.320000,80.029999,80.739998,80.739998,1037458
2017-08-02,80.730003,80.959999,78.940002,79.309998,79.309998,980050
2017-08-03,79.250000,80.070000,79.110001,79.599998,79.599998,908283
2017-08-04,79.570000,81.879997,79.199997,81.769997,81.769997,1041586
2017-08-07,81.839996,82.349998,81.680000,81.750000,81.750000,924635
2017-08-08,81.860001,81.980003,81.089996,81.629997,81.629997,598950
2017-08-09,81.730003,81.730003,80.349998,81.419998,81.419998,921348
2017-08-10,81.459999,81.760002,80.989998,81.250000,81.250000,762014
2017-08-11,81.129997,81.129997,79.669998,80.239998,80.239998,853042
2017-08-14,80.440002,82.010002,80.379997,81.849998,81.849998,587591
2017-08-15,82.220001,82.760002,81.430000,82.089996,82.089996,588347
2017-08-16,82.330002,83.739998,82.269997,83.269997,83.269997,734498
2017-08-17,83.199997,84.089996,83.199997,83.650002,83.650002,985016
2017-08-18,83.599998,83.629997,82.419998,82.989998,82.989998,867369
2017-08-21,82.949997,83.150002,82.089996,82.779999,82.779999,589329
2017-08-22,82.879997,83.790001,82.690002,83.739998,83.739998,724922
2017-08-23,83.709999,84.029999,83.330002,83.430000,83.430000,645550
2017-08-24,83.849998,83.849998,83.029999,83.349998,83.349998,542281
2017-08-25,83.580002,84.269997,83.260002,83.449997,83.449997,579840
2017-08-28,83.290001,83.290001,82.300003,82.300003,82.300003,384164
2017-08-29,82.000000,82.059998,80.360001,80.449997,80.449997,1073169
2017-08-30,80.809998,81.610001,80.790001,81.519997,81.519997,628526
2017-08-31,81.599998,82.190002,81.519997,81.589996,81.589996,905650
2017-09-01,82.650002,82.949997,82.070000,82.239998,82.239998,743594
2017-09-04,82.139999,82.169998,81.570000,81.629997,81.629997,503548
2017-09-05,81.790001,81.940002,81.250000,81.580002,81.580002,667113
2017-09-06,81.410004,81.620003,80.849998,81.250000,81.250000,636264
2017-09-07,81.459999,82.470001,81.239998,81.949997,81.949997,1047067
2017-09-08,81.879997,81.879997,80.720001,81.360001,81.360001,763123
2017-09-11,81.820000,83.080002,81.690002,83.080002,83.080002,901604
2017-09-12,83.360001,83.910004,83.010002,83.650002,83.650002,717268
2017-09-13,83.680000,84.110001,83.449997,83.699997,83.699997,815776
2017-09-14,83.650002,85.019997,83.580002,85.010002,85.010002,1007417
2017-09-15,85.199997,85.559998,84.610001,85.000000,85.000000,2393720
2017-09-18,85.000000,85.739998,84.849998,85.699997,85.699997,1446409
2017-09-19,85.650002,85.830002,85.120003,85.379997,85.379997,740067
2017-09-20,85.199997,85.449997,84.699997,84.830002,84.830002,862968
2017-09-21,84.830002,85.250000,84.709999,85.000000,85.000000,816448
2017-09-22,84.989998,85.199997,84.739998,84.980003,84.980003,924805
2017-09-25,84.949997,85.599998,84.269997,85.089996,85.089996,943205
2017-09-26,85.230003,85.610001,84.800003,85.110001,85.110001,954986
2017-09-27,85.190002,85.349998,84.860001,85.080002,85.080002,663047
2017-09-28,84.839996,85.889999,84.680000,85.790001,85.790001,614398
2017-09-29,85.769997,86.440002,85.220001,86.440002,86.440002,925905
2017-10-02,86.449997,87.370003,86.309998,87.040001,87.040001,620694
2017-10-03,87.070000,87.330002,86.940002,87.190002,87.190002,440605
2017-10-04,87.150002,87.250000,86.660004,87.040001,87.040001,612377
2017-10-05,87.000000,87.180000,86.300003,87.180000,87.180000,557768
2017-10-06,87.199997,87.220001,86.750000,86.930000,86.930000,507520
2017-10-09,86.889999,87.000000,86.209999,86.650002,86.650002,503690
2017-10-10,86.169998,86.510002,85.800003,86.510002,86.510002,763143
2017-10-11,86.099998,86.169998,85.160004,85.620003,85.620003,916948
2017-10-12,85.620003,86.019997,85.379997,85.959999,85.959999,511561
2017-10-13,86.139999,86.139999,85.449997,85.830002,85.830002,503969
2017-10-16,85.910004,86.019997,85.459999,85.589996,85.589996,558969
2017-10-17,85.550003,86.000000,85.169998,85.709999,85.709999,789674
2017-10-18,85.800003,86.239998,85.629997,86.099998,86.099998,651781
2017-10-19,85.930000,85.949997,85.000000,85.510002,85.510002,756798
2017-10-20,85.660004,86.379997,85.580002,86.339996,86.339996,980212
2017-10-23,86.320000,87.470001,86.320000,87.110001,87.110001,704570
2017-10-24,86.930000,87.709999,86.669998,87.339996,87.339996,670671
2017-10-25,87.050003,87.730003,86.919998,87.730003,87.730003,798801
2017-10-26,88.000000,89.900002,87.889999,89.839996,89.839996,1182638
2017-10-27,90.250000,92.250000,90.209999,91.220001,91.220001,1436101
2017-10-30,90.300003,90.349998,88.529999,88.750000,88.750000,1094889
2017-10-31,89.160004,90.430000,89.129997,90.430000,90.430000,1038001
2017-11-01,90.779999,90.989998,90.250000,90.250000,90.250000,658135
2017-11-02,90.370003,90.650002,89.910004,90.300003,90.300003,787384
2017-11-03,90.589996,91.430000,90.400002,91.339996,91.339996,637357
2017-11-06,91.129997,91.269997,90.480003,90.559998,90.559998,531089
2017-11-07,90.870003,90.879997,89.849998,90.000000,90.000000,809526
2017-11-08,90.040001,90.320000,88.220001,88.559998,88.559998,918914
2017-11-09,88.519997,88.599998,86.669998,86.910004,86.910004,1252692
2017-11-10,86.849998,87.430000,86.480003,87.000000,87.000000,1140543
2017-11-13,87.699997,87.760002,85.959999,86.650002,86.650002,909205
2017-11-14,87.669998,88.269997,87.410004,87.839996,87.839996,1220232
2017-11-15,87.570000,89.080002,87.550003,87.980003,87.980003,1223784
2017-11-16,88.440002,88.500000,87.750000,87.949997,87.949997,559474
2017-11-17,88.040001,88.169998,87.169998,87.209999,87.209999,815085
2017-11-20,87.239998,87.410004,86.690002,86.900002,86.900002,991406
2017-11-21,86.760002,87.550003,86.519997,87.120003,87.120003,1138946
2017-11-22,87.250000,87.360001,86.730003,86.930000,86.930000,710593
2017-11-23,86.760002,87.279999,86.650002,87.000000,87.000000,902219
2017-11-24,86.940002,87.129997,86.440002,86.800003,86.800003,688705
2017-11-27,86.760002,87.550003,86.570000,86.989998,86.989998,797903
2017-11-28,87.389999,88.910004,86.860001,88.910004,88.910004,986572
2017-11-29,89.480003,91.180000,89.410004,90.430000,90.430000,1505802
2017-11-30,90.599998,90.739998,89.290001,89.529999,89.529999,2933845
2017-12-01,89.720001,89.790001,87.720001,87.750000,87.750000,1026424
2017-12-04,89.150002,89.800003,89.010002,89.129997,89.129997,962530
2017-12-05,89.250000,89.559998,88.129997,88.949997,88.949997,621181
